exposure_id,max_pga_g,latitude,longitude,building_type,replacement_value,year_built,deductible,deductible_pct,occupancy
PROP_000942,0.0021010184194746725,37.80915341230581,-120.2262956751486,masonry,330749.03608912526,2013,3307.49,0.01,residential
PROP_000943,0.004194318513195145,34.80771432555739,-120.34099510664711,wood,241014.73873873265,1992,2410.15,0.01,residential
PROP_000944,0.00254955461755999,35.861055690894865,-121.00533245228397,wood,425170.2715474826,1922,4251.7,0.01,residential
PROP_000945,0.0072201824258587835,36.02436684974857,-119.19163648048622,wood,205148.07728071272,1999,2051.48,0.01,residential
PROP_000946,0.00412059737147304,35.10366537860445,-118.90807732753716,wood,122447.95328529742,1912,1224.48,0.01,residential
PROP_000947,0.009250211627904268,37.19610340601194,-120.9362247066524,wood,212920.25939201852,1971,2129.2,0.01,residential
PROP_000948,0.002530620675245072,37.83100592230992,-118.89719583641178,masonry,15607.775511981916,1960,156.08,0.01,residential
PROP_000949,0.0027334561134270937,37.93558812935007,-121.44998931430948,masonry,221086.34136414345,1964,2210.86,0.01,residential
PROP_000950,0.004485619576301594,35.526949655814526,-118.91010507642056,wood,8789.11883918857,1962,87.89,0.01,residential
PROP_000951,0.003922749855251102,36.38882677429517,-118.83459938777348,wood,40995.97926112141,1903,409.96,0.01,residential
PROP_000952,0.005373178029814873,35.117828817395434,-121.4662547835554,wood,233611.52863522427,1961,2336.12,0.01,residential
PROP_000953,0.004009053882737234,35.101584256975656,-119.36354596902513,wood,238475.8842192508,2013,2384.76,0.01,residential
PROP_000954,0.007240133549254112,34.72564328283366,-118.78343559680444,wood,64219.165674884745,1952,642.19,0.01,residential
PROP_000955,0.0032613633420591898,38.23008554863382,-118.96347378731022,masonry,92071.28256382428,1933,920.71,0.01,residential
PROP_000956,0.0024110180352292635,37.99594972872511,-118.7820115486506,masonry,487201.3619760721,2020,4872.01,0.01,residential
PROP_000957,0.00341294322479874,37.49811420997462,-119.9590941840466,masonry,110500.5629770456,1911,1105.01,0.01,residential
PROP_000958,0.0019408743928735121,36.32947684579478,-121.28116280832091,wood,979048.293704252,1958,9790.48,0.01,residential
PROP_000959,0.005134412793625664,36.20773561980342,-119.1205902461459,wood,162505.01104214808,1962,1625.05,0.01,residential
PROP_000960,0.004676391553503069,36.38385549782125,-119.78128088373477,wood,225579.729148762,1957,2255.8,0.01,residential
PROP_000961,0.004879163465384889,36.4145560610969,-119.7787371162728,wood,593326.1452614525,2011,5933.26,0.01,residential
PROP_000962,0.008661387107937287,35.95553388113961,-120.33168989239569,wood,180741.24340488823,1951,1807.41,0.01,residential
PROP_000963,0.003069399851762526,34.592896748014304,-119.8988424657409,wood,72993.43725314393,2017,729.93,0.01,residential
PROP_000964,0.015003871282936154,34.565487337908415,-121.06997661855888,wood,149076.97147822092,1908,1490.77,0.01,residential
PROP_000965,0.005415394230723931,38.28512372130557,-119.42864392561478,rc,158183.56019329393,1988,1581.84,0.01,residential
PROP_000966,0.0025932655186039683,36.16913841813858,-121.28995153941568,wood,54622.80116081334,1971,546.23,0.01,residential
PROP_000967,0.005218844608161858,38.28942486207335,-119.4566138522774,rc,132632.09125191387,1929,1326.32,0.01,residential
PROP_000968,0.015324358479952253,34.736095949695496,-119.1228604166504,wood,89881.40200436495,1927,898.81,0.01,residential
PROP_000969,0.007338331707383974,36.4948744841797,-120.17708770281943,wood,340948.3251899153,1987,3409.48,0.01,residential
PROP_000970,0.00470255990656553,34.934727640081924,-120.07247497504028,wood,167324.3627237652,1977,1673.24,0.01,residential
PROP_000971,0.004032627905193936,35.13933072756971,-120.6258000358182,wood,129801.72861390052,1973,1298.02,0.01,residential
PROP_000972,0.0035641287181227784,34.13524560442531,-118.78551596556837,wood,149500.41616209393,1906,1495.0,0.01,residential
PROP_000973,0.007026526663868499,34.53528989833095,-119.44725147123329,wood,194560.33794420256,1972,1945.6,0.01,residential
PROP_000974,0.003516113631003783,38.12581783433138,-120.46683205075904,masonry,266585.7834075531,2018,2665.86,0.01,residential
PROP_000975,0.003406207385999884,35.44689846167049,-121.0105393185476,wood,73147.27964716131,1902,731.47,0.01,residential
PROP_000976,0.003282199217073805,36.73658145361566,-120.88517714183416,wood,70737.41316639098,1956,707.37,0.01,residential
PROP_000977,0.010362758814034678,36.09256359395173,-120.20101759889188,wood,393857.0764415715,1959,3938.57,0.01,residential
PROP_000978,0.004659049799109146,35.802030603603754,-118.86080847911984,wood,117023.55311979576,2008,1170.24,0.01,residential
PROP_000979,0.00891611327073867,36.39348741105731,-119.44439023186943,wood,52392.897955472414,1934,523.93,0.01,residential
PROP_000980,0.007148182223592663,34.84257525076904,-120.8973175050984,wood,232129.37997347143,1957,2321.29,0.01,residential
PROP_000981,0.0032243550589922936,38.44871754333809,-119.0932288264271,rc,235789.7612535634,1986,2357.9,0.01,residential
PROP_000982,0.0024467816852220387,37.68238540916738,-120.4410385355729,masonry,47830.93066224971,1907,478.31,0.01,residential
PROP_000983,0.00534072959084045,37.33726584729182,-119.11517788829296,wood,195552.73619135443,1996,1955.53,0.01,residential
PROP_000984,0.0035695406779420345,36.10941683656279,-120.82324112565284,wood,293157.84818503505,1999,2931.58,0.01,residential
PROP_000985,0.0037502323195935426,34.687947049568514,-119.76775028657832,wood,219588.17985347644,1987,2195.88,0.01,residential
PROP_000986,0.00309003647546964,38.14299636223105,-118.9053226333724,masonry,269840.1935491733,1978,2698.4,0.01,residential
PROP_000987,0.0029355753391436144,35.53624180321778,-120.77789677438618,wood,52922.54568778458,1990,529.23,0.01,residential
PROP_000988,0.0036780083572223762,34.2254801036362,-119.5598055463596,wood,212104.02642672884,1994,2121.04,0.01,residential
PROP_000989,0.00341255080346741,35.54081654564783,-118.73552466412,wood,127759.41352350565,2009,1277.59,0.01,residential
PROP_000990,0.008405024279497613,37.57505663723148,-121.0783247957196,masonry,110610.23152068624,1951,1106.1,0.01,residential
PROP_000991,0.0024869649415197336,36.80218935244694,-121.2524735860381,wood,326584.65931073786,1955,3265.85,0.01,residential
PROP_000992,0.004012232812999953,37.37877363135187,-119.61225346115452,masonry,531479.3419400165,1977,5314.79,0.01,residential
PROP_000993,0.0030355796701445874,37.5713592273807,-120.54873934630272,masonry,683851.4835256868,1923,6838.51,0.01,residential
PROP_000994,0.007270048219509827,34.953795749862444,-121.30051546337354,wood,465955.9110749643,2003,4659.56,0.01,residential
PROP_000995,0.00293496575154075,38.15702492241931,-120.16914426992592,masonry,149076.16885761262,1993,1490.76,0.01,residential
PROP_000996,0.010431015903781152,35.97095321314168,-119.38944209699692,wood,215814.84725182544,1976,2158.15,0.01,residential
PROP_000997,0.003953762190415497,36.87556142168874,-120.70165727883747,wood,300576.716764349,1936,3005.77,0.01,residential
PROP_000998,0.005297907061228549,34.01038947664034,-120.56186874298562,wood,179322.71872164868,1942,1793.23,0.01,residential
PROP_000999,0.0027219859392220995,38.4701582428503,-119.13204167818849,rc,180703.22981529357,1952,1807.03,0.01,residential
PROP_001000,0.00939127472933909,35.2640337368387,-120.04379864566783,wood,314582.7716842018,1980,3145.83,0.01,residential
